"Trial Number","Trial File Number","Trial Indexes","Trial Type","Freq Sin Values","Time Vec","Volume Left Vec","yy"
"1","2","435","8.0","103.8262","38.34212779998779","0.37","6605.0"
"1","2","436","8.0","103.8262","38.35954284667969","0.38","6608.0"
"1","2","437","8.0","103.8262","38.37695789337158","0.41","6611.0"
"1","2","438","8.0","103.8262","38.39437294006348","0.42","6614.0"
"1","2","439","8.0","103.8262","38.41178798675537","0.43","6617.0"
"1","2","440","8.0","103.8262","38.429203033447266","0.45","6620.0"
"1","2","441","8.0","103.8262","38.44661808013916","0.46","6623.0"
"1","2","442","8.0","103.8262","38.464033126831055","0.44","6626.0"
"1","2","443","8.0","103.8262","38.498863220214844","0.36","6632.0"
"1","2","444","8.0","103.8262","38.51627826690674","0.3","6635.0"
"1","2","445","8.0","103.8262","38.53369331359863","0.26","6638.0"
"1","2","446","8.0","162.0","38.55110836029053","0.2","6641.0"
"1","2","447","8.0","249.0","38.56852340698242","0.21","6644.0"
"1","2","448","8.0","259.0","38.585938453674316","0.22","6647.0"
"1","2","449","8.0","277.0","38.60335350036621","0.24","6650.0"
"1","2","450","8.0","308.0","38.620768547058105","0.31","6653.0"
"1","2","451","8.0","322.0","38.63818359375","0.38","6656.0"
"1","2","452","8.0","373.0","38.655598640441895","0.53","6659.0"
"1","2","453","8.0","380.0","38.690428733825684","0.55","6665.0"
"1","2","454","8.0","436.0","38.70784378051758","0.69","6668.0"
"1","2","455","8.0","450.0","38.76008892059326","0.71","6677.0"
"1","2","456","8.0","490.0","38.777503967285156","0.77","6680.0"
"1","2","457","8.0","504.0","38.79491901397705","0.79","6683.0"
"1","2","458","8.0","504.0","38.812334060668945","0.8","6686.0"
"1","2","459","8.0","513.0","38.82974910736084","0.8","6689.0"
"1","2","460","8.0","513.0","38.86457920074463","0.8","6695.0"
"1","2","461","8.0","513.0","38.88199424743652","0.8","6698.0"
"1","2","462","8.0","521.0","38.89940929412842","0.79","6701.0"
"1","2","463","8.0","528.0","38.91682434082031","0.78","6704.0"
"1","2","464","8.0","530.0","38.93423938751221","0.79","6707.0"
"1","2","465","8.0","539.0","38.9516544342041","0.8","6710.0"
"1","2","466","8.0","600.0","38.969069480895996","0.78","6713.0"
"1","2","467","8.0","600.0","38.98648452758789","0.75","6716.0"
"1","2","468","8.0","600.0","39.02131462097168","0.76","6722.0"
"1","2","469","8.0","600.0","39.038729667663574","0.76","6725.0"
"1","2","470","8.0","600.0","39.05614471435547","0.74","6728.0"
"1","2","471","8.0","600.0","39.07355976104736","0.74","6731.0"
"1","2","472","8.0","600.0","39.09097480773926","0.74","6734.0"
"1","2","473","8.0","600.0","39.12580490112305","0.75","6740.0"
"1","2","474","8.0","600.0","39.14321994781494","0.73","6743.0"
"1","2","475","8.0","600.0","39.160634994506836","0.76","6746.0"
"1","2","476","8.0","594.0","39.17805004119873","0.76","6749.0"
"1","2","477","8.0","578.0","39.21288013458252","0.75","6755.0"
"1","2","478","8.0","546.0","39.230295181274414","0.75","6758.0"
"1","2","479","8.0","535.0","39.24771022796631","0.76","6761.0"
"1","2","480","8.0","515.0","39.2651252746582","0.81","6764.0"
"1","2","481","8.0","510.0","39.2825403213501","0.82","6767.0"
"1","2","482","8.0","500.0","39.29995536804199","0.82","6770.0"
"1","2","483","8.0","470.0","39.33478546142578","0.82","6776.0"
"1","2","484","8.0","457.0","39.352200508117676","0.83","6779.0"
"1","2","485","8.0","442.0","39.36961555480957","0.89","6782.0"
"1","2","486","8.0","401.0","39.387030601501465","1.0","6785.0"
"1","2","487","8.0","345.0","39.40444564819336","1.0","6788.0"
"1","2","488","8.0","292.0","39.421860694885254","1.0","6791.0"
"1","2","489","8.0","248.0","39.47410583496094","1.0","6800.0"
"1","2","490","8.0","220.0","39.49152088165283","1.0","6803.0"
"1","2","491","8.0","211.0","39.50893592834473","1.0","6806.0"
"1","2","492","8.0","204.0","39.52635097503662","1.0","6809.0"
"1","2","493","8.0","204.0","39.56118106842041","1.0","6815.0"
"1","2","494","8.0","204.0","39.578596115112305","1.0","6818.0"
"1","2","495","8.0","206.0","39.5960111618042","1.0","6821.0"
"1","2","496","8.0","215.0","39.613426208496094","1.0","6824.0"
"1","2","497","8.0","218.0","39.63084125518799","1.0","6827.0"
"1","2","498","8.0","234.0","39.64825630187988","1.0","6830.0"
"1","2","499","8.0","237.0","39.66567134857178","1.0","6833.0"
"1","2","500","8.0","233.0","39.68308639526367","1.0","6836.0"
"1","2","501","8.0","229.0","39.71791648864746","1.0","6842.0"
"1","2","502","8.0","228.0","39.735331535339355","1.0","6845.0"
"1","2","503","8.0","236.0","39.75274658203125","1.0","6848.0"
"1","2","504","8.0","232.0","39.770161628723145","1.0","6851.0"
"1","2","505","8.0","231.0","39.78757667541504","1.0","6854.0"
"1","2","506","8.0","229.0","39.82240676879883","1.0","6860.0"
"1","2","507","8.0","223.0","39.83982181549072","1.0","6863.0"
"1","2","508","8.0","234.0","39.85143184661865","1.0","6865.0"
"1","2","509","8.0","234.0","39.892066955566406","1.0","6872.0"
"1","2","510","8.0","247.0","39.9094820022583","1.0","6875.0"
"1","2","511","8.0","262.0","39.926897048950195","1.0","6878.0"
"1","2","512","8.0","316.0","39.94431209564209","1.0","6881.0"
"1","2","513","8.0","368.0","39.961727142333984","1.0","6884.0"
"1","2","514","8.0","375.0","39.97914218902588","1.0","6887.0"
"1","2","515","8.0","399.0","40.03138732910156","1.0","6896.0"
"1","2","516","8.0","404.0","40.04880237579346","1.0","6899.0"
"1","2","517","8.0","411.0","40.06621742248535","0.97","6902.0"
"1","2","518","8.0","418.0","40.10104751586914","0.92","6908.0"
"1","2","519","8.0","442.0","40.118462562561035","0.77","6911.0"
"1","2","520","8.0","469.0","40.13587760925293","0.65","6914.0"
"1","2","521","8.0","476.0","40.153292655944824","0.63","6917.0"
"1","2","522","8.0","487.0","40.17070770263672","0.57","6920.0"
"1","2","523","8.0","521.0","40.18812274932861","0.45","6923.0"
"1","2","524","8.0","533.0","40.20553779602051","0.41","6926.0"
"1","2","525","8.0","549.0","40.2229528427124","0.37","6929.0"
"1","2","526","8.0","548.0","40.2403678894043","0.37","6932.0"
"1","2","527","8.0","548.0","40.25778293609619","0.39","6935.0"
"1","2","528","8.0","529.0","40.275197982788086","0.54","6938.0"
"1","2","529","8.0","524.0","40.310028076171875","0.59","6944.0"
"1","2","530","8.0","522.0","40.344858169555664","0.61","6950.0"
"1","2","531","8.0","519.0","40.36227321624756","0.65","6953.0"
"1","2","532","8.0","522.0","40.37968826293945","0.71","6956.0"
"1","2","533","8.0","576.0","40.39710330963135","0.79","6959.0"
"1","2","534","8.0","576.0","40.41451835632324","0.79","6962.0"
"1","2","535","8.0","600.0","40.43193340301514","0.83","6965.0"
"1","2","536","8.0","600.0","40.44934844970703","0.81","6968.0"
"1","2","537","8.0","600.0","40.466763496398926","0.8","6971.0"
"1","2","538","8.0","600.0","40.48417854309082","0.8","6974.0"
"1","2","539","8.0","600.0","40.501593589782715","0.79","6977.0"
"1","2","540","8.0","584.0","40.51900863647461","0.78","6980.0"
"1","2","541","8.0","529.0","40.536423683166504","0.66","6983.0"
"1","2","542","8.0","527.0","40.57125377655029","0.61","6989.0"
"1","2","543","8.0","528.0","40.60608386993408","0.59","6995.0"
"1","2","544","8.0","528.0","40.62349891662598","0.58","6998.0"
"1","2","545","8.0","521.0","40.64091396331787","0.53","7001.0"
"1","2","546","8.0","510.0","40.658329010009766","0.49","7004.0"
"1","2","547","8.0","505.0","40.693159103393555","0.47","7010.0"
"1","2","548","8.0","486.0","40.71057415008545","0.42","7013.0"
"1","2","549","8.0","472.0","40.727989196777344","0.42","7016.0"
"1","2","550","8.0","443.0","40.74540424346924","0.41","7019.0"
"1","2","551","8.0","418.0","40.78023433685303","0.4","7025.0"
"1","2","552","8.0","418.0","40.815064430236816","0.4","7031.0"
"1","2","553","8.0","350.0","40.826674461364746","0.41","7033.0"
"1","2","554","8.0","350.0","40.83247947692871","0.41","7034.0"
"1","2","555","8.0","337.0","40.8673095703125","0.4","7040.0"
"1","2","556","8.0","274.0","40.884724617004395","0.4","7043.0"
"1","2","557","8.0","250.0","40.90213966369629","0.41","7046.0"
"1","2","558","8.0","230.0","40.919554710388184","0.43","7049.0"
"1","2","559","8.0","232.0","40.93696975708008","0.44","7052.0"
"1","2","560","8.0","235.0","40.95438480377197","0.44","7055.0"
"1","2","561","8.0","167.0","40.97179985046387","0.52","7058.0"
"1","2","562","8.0","152.0","40.98921489715576","0.64","7061.0"
"1","2","563","8.0","153.0","41.006629943847656","0.69","7064.0"
"1","2","564","8.0","154.0","41.02404499053955","0.7","7067.0"
"1","2","565","8.0","155.0","41.041460037231445","0.73","7070.0"
"1","2","566","8.0","157.0","41.05887508392334","0.73","7073.0"
"1","2","567","8.0","230.0","41.076290130615234","0.7","7076.0"
"1","2","568","8.0","244.0","41.09370517730713","0.67","7079.0"
"1","2","569","8.0","248.0","41.11112022399902","0.67","7082.0"
"1","2","570","8.0","259.0","41.12853527069092","0.66","7085.0"
"1","2","571","8.0","264.0","41.14595031738281","0.71","7088.0"
"1","2","572","8.0","259.0","41.1807804107666","0.72","7094.0"
"1","2","573","8.0","260.0","41.233025550842285","0.73","7103.0"
"1","2","574","8.0","254.0","41.244635581970215","0.75","7105.0"
"1","2","575","8.0","254.0","41.30268573760986","0.76","7115.0"
"1","2","576","8.0","273.0","41.31429576873779","0.79","7117.0"
"1","2","577","8.0","276.0","41.32010078430176","0.79","7118.0"
"1","2","578","8.0","281.0","41.33751583099365","0.79","7121.0"
"1","2","579","8.0","304.0","41.35493087768555","0.79","7124.0"
"1","2","580","8.0","310.0","41.37234592437744","0.79","7127.0"
"1","2","581","8.0","363.0","41.389760971069336","0.8","7130.0"
"1","2","582","8.0","473.0","41.40717601776123","0.85","7133.0"
"1","2","583","8.0","473.0","41.40717601776123","0.85","7133.0"
"1","2","584","8.0","532.0","41.4942512512207","0.93","7148.0"
"1","2","585","8.0","535.0","41.5116662979126","0.92","7151.0"
"1","2","586","8.0","562.0","41.52908134460449","0.91","7154.0"
"1","2","587","8.0","575.0","41.56391143798828","0.91","7160.0"
"1","2","588","8.0","587.0","41.581326484680176","0.91","7163.0"
"1","2","589","8.0","600.0","41.59874153137207","0.9","7166.0"
"1","2","590","8.0","600.0","41.616156578063965","0.89","7169.0"
"1","2","591","8.0","600.0","41.616156578063965","0.89","7169.0"
"1","2","592","8.0","600.0","41.63357162475586","0.89","7172.0"
"1","2","593","8.0","600.0","41.650986671447754","0.88","7175.0"
"1","2","594","8.0","600.0","41.66840171813965","0.81","7178.0"
"1","2","595","8.0","488.0","41.772891998291016","0.97","7196.0"
"1","2","596","8.0","473.0","41.79030704498291","0.97","7199.0"
"1","2","597","8.0","466.0","41.842552185058594","0.96","7208.0"
"1","2","598","8.0","434.0","41.85996723175049","1.0","7211.0"
"1","2","599","8.0","422.0","41.87738227844238","1.0","7214.0"
"1","2","600","8.0","405.0","41.91221237182617","1.0","7220.0"
"1","2","601","8.0","377.0","41.929627418518066","1.0","7223.0"
"1","2","602","8.0","333.0","41.964457511901855","1.0","7229.0"
"1","2","603","8.0","333.0","41.999287605285645","1.0","7235.0"
"1","2","604","8.0","316.0","42.01670265197754","1.0","7238.0"
"1","2","605","8.0","297.0","42.034117698669434","1.0","7241.0"
"1","2","606","8.0","279.0","42.05153274536133","1.0","7244.0"
"1","2","607","8.0","270.0","42.06894779205322","1.0","7247.0"
"1","2","608","8.0","234.0","42.08636283874512","1.0","7250.0"
"1","2","609","8.0","228.0","42.10377788543701","1.0","7253.0"
"1","2","610","8.0","176.0","42.156023025512695","1.0","7262.0"
"1","2","611","8.0","173.0","42.17343807220459","1.0","7265.0"
"1","2","612","8.0","212.0","42.190853118896484","1.0","7268.0"
"1","2","613","8.0","256.0","42.20826816558838","1.0","7271.0"
"1","2","614","8.0","256.0","42.20826816558838","1.0","7271.0"
"1","2","615","8.0","298.0","42.22568321228027","1.0","7274.0"
"1","2","616","8.0","307.0","42.24309825897217","1.0","7277.0"
"1","2","617","8.0","334.0","42.26051330566406","1.0","7280.0"
"1","2","618","8.0","417.0","42.27792835235596","0.59","7283.0"
"1","2","619","8.0","462.0","42.29534339904785","0.43","7286.0"
"1","2","620","8.0","483.0","42.312758445739746","0.43","7289.0"
"1","2","621","8.0","489.0","42.33017349243164","0.43","7292.0"
"1","2","622","8.0","517.0","42.347588539123535","0.43","7295.0"
"1","2","623","8.0","525.0","42.36500358581543","0.44","7298.0"
"1","2","624","8.0","526.0","42.41724872589111","0.45","7307.0"
"1","2","625","8.0","527.0","42.43466377258301","0.45","7310.0"
"1","2","626","8.0","528.0","42.4694938659668","0.46","7316.0"
"1","2","627","8.0","528.0","42.48690891265869","0.47","7319.0"
"1","2","628","8.0","529.0","42.52173900604248","0.48","7325.0"
"1","2","629","8.0","530.0","42.539154052734375","0.49","7328.0"
"1","2","630","8.0","530.0","42.55656909942627","0.5","7331.0"
"1","2","631","8.0","530.0","42.573984146118164","0.52","7334.0"
